X;id;grade;discipline;infraction;timestamp;gender;male;female
943;995;2;0;academic dishonesty;15/03/2017 08:35;Male;1;0
944;996;2;0;failure to cooperate;12/04/2017 07:37;Male;1;0
945;998;2;0;failure to cooperate;06/10/2016 08:03;Male;1;0
946;999;2;0;failure to cooperate;21/04/2017 07:05;Male;1;0
947;1000;2;0;failure to cooperate;17/02/2017 07:43;Male;1;0
948;1001;2;0;failure to cooperate;23/03/2017 07:54;Female;0;1
949;1002;2;0;failure to cooperate;09/09/2016 08:48;Male;1;0
950;1003;2;0;failure to cooperate;04/10/2016 08:10;Male;1;0
951;1004;2;0;failure to cooperate;15/05/2017 07:57;Male;1;0
952;1005;2;0;failure to cooperate;14/04/2017 07:24;Male;1;0
953;1006;2;0;disruptive conduct;20/10/2016 08:33;Male;1;0
954;1007;2;0;failure to cooperate;15/03/2017 07:51;Female;0;1
955;1008;2;0;failure to cooperate;15/05/2017 07:39;Male;1;0
956;1009;2;0;failure to cooperate;07/04/2017 07:42;Male;1;0
957;1010;2;0;failure to cooperate;27/03/2017 08:00;Female;0;1
958;1011;2;0;failure to cooperate;21/09/2016 07:46;Male;1;0
959;1012;2;0;failure to cooperate;24/04/2017 07:54;Male;1;0
960;1013;2;0;failure to cooperate;05/10/2016 08:08;Male;1;0
961;1014;2;0;failure to cooperate;01/02/2017 08:37;Female;0;1
962;1015;2;0;failure to cooperate;25/11/2016 07:45;Female;0;1
963;1016;2;0;disruptive conduct;20/03/2017 07:46;Female;0;1
964;1017;2;0;academic dishonesty;23/02/2017 07:42;Female;0;1
965;1018;2;0;academic dishonesty;10/02/2017 07:52;Male;1;0
966;1019;2;0;failure to cooperate;13/01/2017 07:31;Female;0;1
967;1020;2;0;disruptive conduct;02/01/2017 08:19;Female;0;1
968;1021;2;0;academic dishonesty;10/02/2017 08:01;Male;1;0
969;1022;2;0;failure to cooperate;28/09/2016 06:54;Male;1;0
970;1023;2;0;academic dishonesty;30/03/2017 07:42;Female;0;1
971;1024;2;0;failure to cooperate;14/10/2016 08:06;Male;1;0
972;1025;2;0;failure to cooperate;02/12/2016 08:15;Male;1;0
973;1026;2;0;failure to cooperate;20/09/2016 08:26;Male;1;0
974;1027;2;0;failure to cooperate;12/04/2017 07:43;Male;1;0
975;1028;2;0;failure to cooperate;29/11/2016 06:46;Male;1;0
976;1029;2;0;academic dishonesty;02/12/2016 07:32;Female;0;1
977;1030;2;0;failure to cooperate;27/12/2016 08:10;Male;1;0
978;1031;2;0;disruptive conduct;01/05/2017 07:50;Male;1;0
979;1032;2;0;disruptive conduct;08/03/2017 07:07;Male;1;0
980;1033;2;0;failure to cooperate;27/04/2017 07:18;Male;1;0
981;1035;2;0;failure to cooperate;06/03/2017 07:37;Female;0;1
982;1036;2;0;plagiarism;13/09/2016 08:14;Male;1;0
983;1037;2;0;disruptive conduct;26/05/2017 07:54;Female;0;1
984;1038;2;0;failure to cooperate;20/12/2016 07:33;Male;1;0
985;1039;2;0;academic dishonesty;12/10/2016 07:17;Male;1;0
986;1040;2;0;disruptive conduct;10/01/2017 07:27;Female;0;1
987;1041;2;0;failure to cooperate;16/09/2016 08:20;Male;1;0
988;1042;2;0;failure to cooperate;29/11/2016 08:06;Female;0;1
989;1043;2;0;vandalism;04/10/2016 07:38;Male;1;0
990;1044;2;0;failure to cooperate;03/10/2016 07:01;Female;0;1
991;1045;2;0;failure to cooperate;08/12/2016 07:10;Male;1;0
992;1046;2;0;failure to cooperate;19/10/2016 09:25;Female;0;1
993;1047;2;0;failure to cooperate;05/10/2016 07:54;Male;1;0
994;1048;2;0;academic dishonesty;08/09/2016 07:56;Male;1;0
995;1049;2;0;failure to cooperate;13/10/2016 08:22;Male;1;0
996;1050;2;0;failure to cooperate;01/05/2017 08:33;Male;1;0
997;1051;2;0;failure to cooperate;17/01/2017 07:36;Male;1;0
998;1052;2;0;fighting;13/01/2017 08:03;Female;0;1
999;1053;2;0;disruptive conduct;12/09/2016 07:14;Female;0;1
1000;1054;2;0;plagiarism;12/04/2017 08:15;Female;0;1
1001;1055;2;0;disruptive conduct;21/11/2016 12:10;Female;0;1
1002;1056;2;0;failure to cooperate;03/10/2016 12:32;Male;1;0
1003;1057;2;0;failure to cooperate;19/12/2016 11:47;Male;1;0
1004;1058;2;0;failure to cooperate;19/04/2017 11:16;Male;1;0
1005;1059;2;0;failure to cooperate;01/03/2017 11:57;Male;1;0
1006;1060;2;0;failure to cooperate;03/05/2017 12:17;Male;1;0
1007;1061;2;0;failure to cooperate;27/09/2016 11:44;Male;1;0
1008;1062;2;0;failure to cooperate;05/04/2017 12:22;Male;1;0
1009;1063;2;0;failure to cooperate;06/04/2017 11:18;Female;0;1
1010;1064;2;0;disruptive conduct;24/04/2017 11:23;Female;0;1
1011;1065;2;0;disruptive conduct;18/05/2017 11:10;Female;0;1
1012;1067;2;0;failure to cooperate;23/01/2017 11:06;Male;1;0
1013;1068;2;0;failure to cooperate;13/01/2017 12:41;Male;1;0
1014;1069;2;0;failure to cooperate;06/12/2016 12:02;Female;0;1
1015;1070;2;0;vandalism;17/01/2017 11:44;Male;1;0
1016;1071;2;0;alcohol;01/11/2016 12:23;Female;0;1
1017;1072;2;0;failure to cooperate;02/11/2016 11:59;Female;0;1
1018;1073;2;0;failure to cooperate;21/12/2016 12:00;Female;0;1
1019;1074;2;0;academic dishonesty;13/04/2017 12:22;Male;1;0
1020;1075;2;0;failure to cooperate;04/01/2017 11:18;Male;1;0
1021;1076;2;0;alcohol;16/02/2017 11:30;Male;1;0
1022;1077;2;0;academic dishonesty;01/12/2016 11:03;Female;0;1
1023;1078;2;0;failure to cooperate;31/10/2016 12:13;Male;1;0
1024;1079;2;0;fighting;20/10/2016 12:43;Male;1;0
1025;1080;2;0;academic dishonesty;23/05/2017 12:07;Male;1;0
1026;1081;2;0;academic dishonesty;17/01/2017 12:54;Female;0;1
1027;1082;2;0;failure to cooperate;14/10/2016 11:56;Female;0;1
1028;1083;2;0;disruptive conduct;15/09/2016 12:32;Male;1;0
1029;1084;2;0;failure to cooperate;16/05/2017 11:42;Female;0;1
1030;1085;2;0;alcohol;10/10/2016 12:13;Male;1;0
1031;1086;2;0;failure to cooperate;16/03/2017 11:10;Male;1;0
1032;1087;2;0;failure to cooperate;24/01/2017 11:13;Male;1;0
1033;1088;2;0;failure to cooperate;26/12/2016 12:44;Male;1;0
1034;1089;2;0;disruptive conduct;31/05/2017 12:02;Female;0;1
1035;1090;2;0;minor incident;14/03/2017 11:05;Female;0;1
1036;1091;2;0;failure to cooperate;05/10/2016 11:29;Female;0;1
1037;1093;2;0;academic dishonesty;22/05/2017 12:14;Male;1;0
1038;1094;2;0;failure to cooperate;12/12/2016 11:31;Male;1;0
1039;1095;2;0;academic dishonesty;04/11/2016 12:11;Female;0;1
1040;1096;2;0;academic dishonesty;14/03/2017 12:22;Male;1;0
1041;1097;2;0;disruptive conduct;12/05/2017 12:43;Male;1;0
1042;1098;2;0;academic dishonesty;18/10/2016 11:44;Female;0;1
1043;1100;2;0;failure to cooperate;09/01/2017 12:28;Female;0;1
1044;1102;2;0;failure to cooperate;19/01/2017 11:53;Male;1;0
1045;1103;2;0;disruptive conduct;14/02/2017 12:05;Male;1;0
1046;1104;2;0;failure to cooperate;17/10/2016 12:01;Male;1;0
1047;1105;2;0;failure to cooperate;23/03/2017 11:25;Male;1;0
1048;1106;2;0;failure to cooperate;09/02/2017 12:13;Female;0;1
1049;1108;2;0;failure to cooperate;09/11/2016 12:36;Female;0;1
1050;1109;2;0;failure to cooperate;02/09/2016 12:10;Female;0;1
1051;1110;2;0;failure to cooperate;03/04/2017 12:19;Female;0;1
1052;1111;2;0;failure to cooperate;19/04/2017 11:49;Male;1;0
1053;1112;2;0;disruptive conduct;24/04/2017 12:16;Male;1;0
1054;1113;2;0;failure to cooperate;25/04/2017 11:39;Female;0;1
1055;1114;2;0;failure to cooperate;17/01/2017 11:37;Male;1;0
1056;1115;2;0;failure to cooperate;29/09/2016 12:06;Male;1;0
1057;1116;2;0;failure to cooperate;23/12/2016 12:42;Male;1;0
1058;1117;2;0;academic dishonesty;01/06/2017 11:41;Male;1;0
1059;1118;2;0;failure to cooperate;10/05/2017 12:18;Male;1;0
1060;1119;2;0;failure to cooperate;10/02/2017 12:29;Male;1;0
1061;1120;2;0;failure to cooperate;24/11/2016 11:40;Female;0;1
1062;1121;2;0;academic dishonesty;30/05/2017 11:53;Male;1;0
1063;1122;2;0;failure to cooperate;07/04/2017 11:41;Male;1;0
1064;1123;2;0;failure to cooperate;28/03/2017 11:47;Male;1;0
1065;1125;2;0;failure to cooperate;28/10/2016 11:52;Male;1;0
1066;1126;2;0;failure to cooperate;22/03/2017 12:00;Female;0;1
1067;1127;2;0;failure to cooperate;31/03/2017 12:08;Male;1;0
1068;1128;2;0;failure to cooperate;15/03/2017 12:12;Female;0;1
1069;1129;2;0;academic dishonesty;12/05/2017 12:31;Male;1;0
1070;1131;2;0;vandalism;09/05/2017 11:47;Female;0;1
1071;1132;2;0;failure to cooperate;06/12/2016 12:13;Female;0;1
1072;1133;2;0;failure to cooperate;16/12/2016 11:27;Male;1;0
1073;1134;2;0;disruptive conduct;27/02/2017 12:06;Female;0;1
1074;1135;2;0;plagiarism;28/10/2016 11:43;Female;0;1
1075;1136;2;0;failure to cooperate;15/11/2016 11:38;Male;1;0
1076;1137;2;0;failure to cooperate;31/10/2016 11:20;Male;1;0
1077;1138;2;0;failure to cooperate;11/01/2017 12:02;Male;1;0
1078;1139;2;0;failure to cooperate;14/11/2016 12:01;Male;1;0
1079;1140;2;0;failure to cooperate;25/11/2016 11:47;Male;1;0
1080;1141;2;0;disruptive conduct;03/05/2017 12:25;Male;1;0
1081;1142;2;0;failure to cooperate;06/04/2017 12:39;Male;1;0
1082;1143;2;0;disruptive conduct;14/09/2016 12:19;Female;0;1
1083;1144;2;0;failure to cooperate;08/09/2016 11:30;Female;0;1
1084;1145;2;0;failure to cooperate;24/11/2016 11:11;Male;1;0
1085;1146;2;0;failure to cooperate;03/05/2017 11:37;Male;1;0
1086;1147;2;0;failure to cooperate;25/05/2017 11:39;Male;1;0
1087;1149;2;0;failure to cooperate;26/12/2016 12:30;Male;1;0
1088;1150;2;0;academic dishonesty;12/04/2017 12:02;Female;0;1
1089;1151;2;0;failure to cooperate;15/11/2016 12:54;Male;1;0
1090;1152;2;0;failure to cooperate;30/09/2016 11:19;Male;1;0
1091;1153;2;0;failure to cooperate;08/03/2017 11:15;Male;1;0
1092;1154;2;0;failure to cooperate;01/03/2017 12:07;Female;0;1
1093;1155;2;0;academic dishonesty;10/04/2017 12:47;Female;0;1
1094;1157;2;0;failure to cooperate;01/12/2016 11:38;Female;0;1
1095;1158;2;0;failure to cooperate;28/02/2017 12:24;Female;0;1
1096;1159;2;0;disruptive conduct;05/04/2017 12:24;Male;1;0
1097;1160;2;0;failure to cooperate;17/04/2017 12:00;Female;0;1
1098;1161;2;0;failure to cooperate;11/05/2017 11:53;Male;1;0
1099;1162;2;0;failure to cooperate;25/01/2017 12:15;Male;1;0
1100;1163;2;0;academic dishonesty;15/12/2016 11:36;Male;1;0
1101;1164;2;0;failure to cooperate;17/04/2017 11:58;Male;1;0
1102;1165;2;0;failure to cooperate;10/05/2017 12:15;Male;1;0
1103;1166;2;0;academic dishonesty;13/10/2016 11:44;Male;1;0
1104;1167;2;0;disruptive conduct;01/09/2016 11:55;Male;1;0
1105;1168;2;0;alcohol;08/11/2016 12:05;Male;1;0
1106;1169;2;0;failure to cooperate;06/02/2017 11:28;Female;0;1
1107;1170;2;0;failure to cooperate;09/11/2016 11:26;Male;1;0
1108;1171;2;0;failure to cooperate;14/10/2016 12:14;Male;1;0
1109;1172;2;0;failure to cooperate;10/11/2016 12:02;Female;0;1
1110;1173;2;0;failure to cooperate;05/12/2016 11:57;Male;1;0
1111;1174;2;0;academic dishonesty;29/03/2017 12:19;Male;1;0
1112;1176;2;0;academic dishonesty;11/04/2017 11:32;Male;1;0
1113;1177;2;0;disruptive conduct;28/09/2016 12:08;Male;1;0
1114;1178;2;0;failure to cooperate;11/11/2016 11:23;Male;1;0
1115;1179;2;0;academic dishonesty;31/05/2017 12:24;Male;1;0
1116;1180;2;0;failure to cooperate;04/11/2016 12:05;Female;0;1
1117;1181;2;0;failure to cooperate;21/03/2017 12:23;Male;1;0
1118;1182;2;0;academic dishonesty;02/11/2016 11:57;Female;0;1
1119;1183;2;0;academic dishonesty;30/12/2016 12:39;Female;0;1
1120;1184;2;0;failure to cooperate;10/11/2016 11:37;Female;0;1
1121;1185;2;0;academic dishonesty;13/02/2017 11:51;Male;1;0
1122;1186;2;0;failure to cooperate;20/12/2016 12:19;Male;1;0
1123;1187;2;0;academic dishonesty;16/05/2017 11:42;Female;0;1
1124;1189;2;0;failure to cooperate;10/03/2017 11:56;Male;1;0
1125;1190;2;0;disruptive conduct;01/11/2016 12:05;Male;1;0
1126;1191;2;0;failure to cooperate;03/10/2016 11:43;Male;1;0
1127;1192;2;0;failure to cooperate;21/12/2016 12:01;Female;0;1
1128;1193;2;0;failure to cooperate;10/10/2016 11:29;Female;0;1
1129;1194;2;0;disruptive conduct;21/04/2017 11:37;Male;1;0
1130;1195;2;0;disruptive conduct;06/02/2017 11:28;Male;1;0
1131;1196;2;0;failure to cooperate;18/05/2017 11:51;Female;0;1
1132;1197;2;0;failure to cooperate;12/05/2017 11:19;Female;0;1
1133;1198;2;0;failure to cooperate;05/09/2016 11:53;Male;1;0
1134;1199;2;0;academic dishonesty;30/03/2017 12:23;Male;1;0
1135;1200;2;0;failure to cooperate;16/02/2017 12:08;Male;1;0
1136;1201;2;0;disruptive conduct;18/05/2017 12:14;Female;0;1
1137;1202;2;0;vandalism;20/04/2017 11:49;Male;1;0
1138;1203;2;0;disruptive conduct;26/09/2016 12:18;Female;0;1
1139;1204;2;0;failure to cooperate;13/09/2016 12:09;Male;1;0
1140;1205;2;0;failure to cooperate;02/09/2016 12:09;Male;1;0
1141;1206;2;0;failure to cooperate;08/12/2016 11:45;Female;0;1
1142;1207;2;0;failure to cooperate;25/04/2017 11:33;Male;1;0
1143;1208;2;0;failure to cooperate;13/01/2017 12:07;Male;1;0
1144;1209;2;0;disruptive conduct;22/09/2016 11:13;Female;0;1
1145;1210;2;0;failure to cooperate;19/04/2017 12:39;Male;1;0
1146;1211;2;0;academic dishonesty;17/02/2017 12:35;Male;1;0
1147;1213;2;0;failure to cooperate;22/02/2017 11:55;Male;1;0
1148;1214;2;0;disruptive conduct;09/02/2017 11:50;Male;1;0
1149;1215;2;0;vandalism;12/12/2016 11:38;Female;0;1
1150;1216;2;0;academic dishonesty;09/11/2016 12:12;Male;1;0
1151;1218;2;0;disruptive conduct;14/12/2016 11:18;Male;1;0
1152;1219;2;0;failure to cooperate;17/10/2016 12:22;Male;1;0
1153;1220;2;0;academic dishonesty;12/05/2017 12:04;Female;0;1
1154;1221;2;0;disruptive conduct;16/01/2017 12:08;Female;0;1
1155;1222;2;0;failure to cooperate;31/03/2017 11:43;Male;1;0
1156;1223;2;0;failure to cooperate;28/09/2016 12:00;Female;0;1
1157;1224;2;0;minor incident;30/01/2017 12:25;Male;1;0
1158;1225;2;0;academic dishonesty;06/10/2016 11:14;Male;1;0
1159;1226;2;0;failure to cooperate;19/09/2016 12:37;Male;1;0
1160;1227;2;0;failure to cooperate;12/10/2016 12:17;Male;1;0
1161;1228;2;0;academic dishonesty;27/09/2016 11:54;Male;1;0
1162;1229;2;0;plagiarism;17/02/2017 12:32;Male;1;0
1163;1230;2;0;academic dishonesty;23/05/2017 12:22;Male;1;0
1164;1231;2;0;failure to cooperate;28/10/2016 12:21;Male;1;0
1165;1232;2;0;failure to cooperate;27/03/2017 12:26;Male;1;0
1166;1233;2;0;fighting;24/02/2017 11:34;Male;1;0
1167;1234;2;0;failure to cooperate;26/04/2017 11:20;Male;1;0
1168;1235;2;0;failure to cooperate;10/01/2017 12:06;Male;1;0
1169;1236;2;0;academic dishonesty;18/05/2017 11:33;Male;1;0
1170;1237;2;0;fighting;17/02/2017 11:59;Female;0;1
1171;1238;2;0;failure to cooperate;29/03/2017 11:57;Female;0;1
1172;1239;2;0;failure to cooperate;07/03/2017 12:41;Male;1;0
1173;1240;2;0;failure to cooperate;01/09/2016 11:37;Female;0;1
1174;1241;2;0;failure to cooperate;18/10/2016 12:34;Male;1;0
1175;1242;2;0;failure to cooperate;03/10/2016 11:29;Male;1;0
1176;1243;2;0;failure to cooperate;09/01/2017 12:57;Female;0;1
1177;1244;2;0;disruptive conduct;10/10/2016 11:17;Male;1;0
1178;1245;2;0;failure to cooperate;02/02/2017 12:06;Male;1;0
1179;1246;2;0;alcohol;27/12/2016 12:11;Male;1;0
1180;1247;2;0;failure to cooperate;29/09/2016 12:26;Male;1;0
1181;1248;2;0;academic dishonesty;08/11/2016 12:05;Male;1;0
1182;1249;2;0;failure to cooperate;26/10/2016 11:15;Male;1;0
1183;1250;2;0;disruptive conduct;14/12/2016 11:49;Male;1;0
1184;1251;2;0;failure to cooperate;21/12/2016 12:34;Female;0;1
1185;1252;2;0;failure to cooperate;02/11/2016 12:39;Male;1;0
1186;1253;2;0;disruptive conduct;28/12/2016 11:22;Male;1;0
1187;1254;2;0;failure to cooperate;28/02/2017 11:45;Male;1;0
1188;1255;2;0;failure to cooperate;11/04/2017 12:00;Female;0;1
1189;1256;2;0;minor incident;03/04/2017 12:05;Male;1;0
1190;1257;2;0;failure to cooperate;13/10/2016 11:43;Male;1;0
1191;1258;2;0;academic dishonesty;07/11/2016 11:53;Female;0;1
1192;1259;2;0;fighting;28/09/2016 12:12;Female;0;1
1193;1260;2;0;failure to cooperate;20/02/2017 11:34;Female;0;1
1194;1261;2;0;failure to cooperate;18/11/2016 12:16;Female;0;1
1195;1262;2;0;disruptive conduct;06/10/2016 11:40;Female;0;1
1196;1263;2;0;failure to cooperate;17/05/2017 12:09;Female;0;1
1197;1265;2;0;failure to cooperate;27/02/2017 11:53;Male;1;0
1198;1266;2;0;failure to cooperate;04/11/2016 12:18;Male;1;0
1199;1267;2;0;disruptive conduct;24/10/2016 11:48;Female;0;1
1200;1268;2;0;failure to cooperate;21/09/2016 12:26;Male;1;0
1201;1269;2;0;failure to cooperate;22/03/2017 11:46;Male;1;0
1202;1270;2;0;failure to cooperate;13/12/2016 12:00;Male;1;0
1203;1271;2;0;disruptive conduct;20/09/2016 12:17;Male;1;0
1204;1272;2;0;failure to cooperate;05/12/2016 11:53;Male;1;0
1205;1273;2;0;academic dishonesty;14/12/2016 12:00;Male;1;0
1206;1275;2;0;failure to cooperate;11/01/2017 12:40;Male;1;0
1207;1276;2;0;disruptive conduct;02/03/2017 11:21;Male;1;0
1208;1277;2;0;academic dishonesty;05/05/2017 12:05;Male;1;0
1209;1278;2;0;disruptive conduct;17/11/2016 12:29;Male;1;0
1210;1279;2;0;fighting;20/04/2017 10:57;Male;1;0
1211;1280;2;0;failure to cooperate;01/06/2017 11:37;Male;1;0
1212;1281;2;0;failure to cooperate;20/09/2016 11:47;Male;1;0
1213;1282;2;0;failure to cooperate;22/09/2016 12:11;Male;1;0
1214;1283;2;0;failure to cooperate;13/02/2017 11:30;Male;1;0
1215;1285;2;0;academic dishonesty;15/03/2017 12:05;Male;1;0
1216;1286;2;0;vandalism;16/09/2016 11:41;Female;0;1
1217;1287;2;0;disruptive conduct;29/05/2017 12:41;Female;0;1
1218;1288;2;0;failure to cooperate;11/05/2017 11:07;Male;1;0
1219;1289;2;0;disruptive conduct;19/09/2016 12:53;Female;0;1
1220;1290;2;0;disruptive conduct;17/11/2016 11:54;Male;1;0
1221;1291;2;0;disruptive conduct;21/03/2017 11:35;Male;1;0
1222;1292;2;0;failure to cooperate;22/12/2016 12:01;Male;1;0
1223;1293;2;0;failure to cooperate;22/02/2017 12:01;Male;1;0
1224;1294;2;0;failure to cooperate;18/01/2017 12:20;Male;1;0
1225;1295;2;0;academic dishonesty;24/05/2017 12:16;Male;1;0
1226;1296;2;0;disruptive conduct;24/01/2017 12:05;Female;0;1
1227;1297;2;0;academic dishonesty;14/10/2016 11:41;Female;0;1
1228;1298;2;0;failure to cooperate;13/12/2016 11:54;Male;1;0
1229;1299;2;0;academic dishonesty;19/04/2017 11:19;Male;1;0
1230;1300;2;0;failure to cooperate;02/01/2017 13:03;Female;0;1
1231;1301;2;0;failure to cooperate;07/12/2016 12:03;Male;1;0
1232;1302;2;0;failure to cooperate;22/02/2017 11:10;Male;1;0
1233;1303;2;0;failure to cooperate;21/04/2017 12:40;Male;1;0
1234;1304;2;0;academic dishonesty;10/03/2017 12:46;Male;1;0
1235;1305;2;0;failure to cooperate;01/11/2016 11:47;Female;0;1
1236;1306;2;0;academic dishonesty;23/09/2016 11:05;Female;0;1
1237;1307;2;0;failure to cooperate;16/12/2016 12:27;Male;1;0
1238;1308;2;0;academic dishonesty;30/11/2016 12:02;Male;1;0
1239;1309;2;0;failure to cooperate;15/09/2016 11:42;Female;0;1
1240;1310;2;0;academic dishonesty;19/09/2016 12:28;Female;0;1
1241;1311;2;0;academic dishonesty;09/01/2017 12:19;Male;1;0
1242;1312;2;0;fighting;04/11/2016 11:40;Male;1;0
1243;1313;2;0;academic dishonesty;19/05/2017 11:23;Male;1;0
1244;1314;2;0;failure to cooperate;03/05/2017 11:56;Female;0;1
1245;1315;2;0;disruptive conduct;01/03/2017 11:26;Male;1;0
1246;1316;2;0;failure to cooperate;21/10/2016 11:03;Male;1;0
1247;1317;2;0;failure to cooperate;07/12/2016 12:05;Female;0;1
1248;1318;2;0;failure to cooperate;14/12/2016 12:11;Male;1;0
1249;1319;2;0;failure to cooperate;19/01/2017 11:21;Male;1;0
1250;1320;2;0;failure to cooperate;17/01/2017 11:00;Male;1;0
1251;1321;2;0;failure to cooperate;14/03/2017 11:43;Male;1;0
1252;1322;2;0;failure to cooperate;14/03/2017 11:21;Female;0;1
1253;1323;2;0;failure to cooperate;22/12/2016 11:31;Female;0;1
1254;1324;2;0;disruptive conduct;22/11/2016 11:51;Male;1;0
1255;1325;2;0;failure to cooperate;22/03/2017 11:56;Male;1;0
1256;1326;2;0;failure to cooperate;13/01/2017 11:59;Male;1;0
1257;1327;2;0;academic dishonesty;17/03/2017 11:44;Male;1;0
1258;1328;2;0;failure to cooperate;06/10/2016 11:39;Male;1;0
1259;1329;2;0;failure to cooperate;09/09/2016 11:37;Female;0;1
1260;1330;2;0;failure to cooperate;06/01/2017 11:22;Female;0;1
1261;1331;2;0;failure to cooperate;21/03/2017 11:29;Female;0;1
1262;1332;2;0;failure to cooperate;09/09/2016 12:02;Female;0;1
1263;1333;2;0;failure to cooperate;17/11/2016 12:18;Male;1;0
1264;1335;2;0;minor incident;24/05/2017 12:45;Male;1;0
1265;1336;2;0;failure to cooperate;25/11/2016 11:34;Male;1;0
1266;1337;2;0;failure to cooperate;02/01/2017 11:03;Male;1;0
1267;1338;2;0;disruptive conduct;12/05/2017 12:22;Male;1;0
1268;1339;2;0;failure to cooperate;20/02/2017 12:56;Male;1;0
1269;1340;2;0;failure to cooperate;15/05/2017 11:17;Male;1;0
1270;1341;2;0;failure to cooperate;16/03/2017 12:02;Male;1;0
1271;1342;2;0;academic dishonesty;17/03/2017 11:03;Male;1;0
1272;1343;2;0;failure to cooperate;18/01/2017 11:15;Female;0;1
1273;1344;2;0;disruptive conduct;01/11/2016 12:40;Male;1;0
1274;1345;2;0;disruptive conduct;24/01/2017 13:16;Female;0;1
1275;1346;2;0;failure to cooperate;09/05/2017 12:14;Female;0;1
1276;1347;2;0;failure to cooperate;11/01/2017 12:05;Female;0;1
1277;1348;2;0;academic dishonesty;23/02/2017 12:06;Female;0;1
1278;1349;2;0;failure to cooperate;23/03/2017 12:02;Male;1;0
1279;1350;2;0;failure to cooperate;03/03/2017 11:59;Female;0;1
1280;1351;2;0;disruptive conduct;11/05/2017 11:34;Female;0;1
1281;1352;2;0;failure to cooperate;20/01/2017 11:24;Male;1;0
1282;1353;2;0;disruptive conduct;04/04/2017 12:33;Male;1;0
1283;1354;2;0;disruptive conduct;01/09/2016 12:03;Male;1;0
1284;1355;2;0;failure to cooperate;29/12/2016 12:44;Male;1;0
1285;1356;2;0;failure to cooperate;04/04/2017 11:48;Female;0;1
1286;1357;2;0;fighting;12/01/2017 12:29;Male;1;0
1287;1358;2;0;failure to cooperate;02/02/2017 11:41;Male;1;0
1288;1359;2;0;failure to cooperate;08/03/2017 11:51;Male;1;0
1289;1360;2;0;failure to cooperate;13/03/2017 12:12;Male;1;0
1290;1361;2;0;failure to cooperate;12/04/2017 12:09;Male;1;0
1291;1362;2;0;disruptive conduct;13/10/2016 11:36;Male;1;0
1292;1363;2;0;failure to cooperate;26/10/2016 11:47;Male;1;0
1293;1364;2;0;disruptive conduct;13/10/2016 12:14;Male;1;0
1294;1365;2;0;failure to cooperate;28/09/2016 11:17;Female;0;1
1295;1366;2;0;failure to cooperate;18/05/2017 11:53;Male;1;0
1296;1367;2;0;failure to cooperate;15/02/2017 11:52;Female;0;1
1297;1368;2;0;failure to cooperate;19/12/2016 11:54;Male;1;0
1298;1369;2;0;disruptive conduct;01/12/2016 12:24;Female;0;1
1299;1370;2;0;disruptive conduct;27/09/2016 12:14;Male;1;0
1300;1371;2;0;disruptive conduct;02/09/2016 12:33;Female;0;1
1301;1372;2;0;failure to cooperate;10/11/2016 12:54;Male;1;0
1302;1373;2;0;academic dishonesty;16/09/2016 11:37;Male;1;0
1303;1374;2;0;failure to cooperate;08/11/2016 12:06;Male;1;0
1304;1375;2;0;failure to cooperate;04/04/2017 11:34;Male;1;0
1305;1376;2;0;disruptive conduct;06/03/2017 12:20;Male;1;0
1306;1377;2;0;failure to cooperate;10/11/2016 11:02;Male;1;0
1307;1378;2;0;failure to cooperate;12/12/2016 12:16;Male;1;0
1308;1379;2;0;fighting;23/03/2017 11:34;Female;0;1
1309;1380;2;0;failure to cooperate;30/09/2016 12:41;Male;1;0
1310;1381;2;0;failure to cooperate;09/11/2016 11:47;Male;1;0
1311;1383;2;0;failure to cooperate;29/05/2017 12:11;Male;1;0
1312;1384;2;0;failure to cooperate;19/12/2016 12:01;Male;1;0
1313;1385;2;0;failure to cooperate;30/09/2016 11:42;Male;1;0
1314;1386;2;0;academic dishonesty;01/02/2017 10:24;Male;1;0
1315;1387;2;0;academic dishonesty;26/01/2017 12:29;Female;0;1
1316;1388;2;0;failure to cooperate;23/11/2016 12:27;Male;1;0
1317;1389;2;0;disruptive conduct;25/11/2016 12:23;Male;1;0
1318;1390;2;0;vandalism;01/11/2016 11:47;Male;1;0
1319;1391;2;0;disruptive conduct;29/05/2017 11:48;Male;1;0
1320;1393;2;0;failure to cooperate;15/09/2016 11:55;Male;1;0
1321;1394;2;0;failure to cooperate;28/03/2017 12:49;Male;1;0
1322;1395;2;0;failure to cooperate;10/05/2017 11:19;Male;1;0
1323;1398;2;0;fighting;13/09/2016 11:50;Male;1;0
1324;1399;2;0;failure to cooperate;16/11/2016 10:20;Male;1;0
1325;1400;2;0;academic dishonesty;16/05/2017 11:31;Male;1;0
1326;1401;2;0;alcohol;27/09/2016 11:28;Female;0;1
1327;1402;2;0;failure to cooperate;29/09/2016 11:24;Female;0;1
1328;1403;2;0;failure to cooperate;15/02/2017 11:38;Female;0;1
1329;1404;2;0;academic dishonesty;14/09/2016 12:33;Male;1;0
1330;1405;2;0;academic dishonesty;12/04/2017 11:58;Male;1;0
1331;1406;2;0;academic dishonesty;03/10/2016 11:51;Female;0;1
1332;1407;2;0;failure to cooperate;11/01/2017 11:45;Male;1;0
1333;1408;2;0;academic dishonesty;09/12/2016 12:24;Male;1;0
1334;1409;2;0;academic dishonesty;19/05/2017 11:48;Male;1;0
